,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts
120,4/29/15,9:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=5D7ED88A-98D7-4822-9012-3E58C1A405BD,King vs Burwell Supreme Court Case and Congressional Action that can be taken to Protect Small Businesses and Their Employees,,SBC,2022-03-22,https://www.senate.gov/isvp/?comm=smbiz&type=live&filename=smbiz042915,"['Chairman David Vitter', 'Michael Cannon', 'Linda Blumberg', 'Jeffrey Anderson']","['', 'https://www.sbc.senate.gov/public/_cache/files/b/6/b686f748-e575-44dd-910b-a5657a35bc16/18838F940C97B351960D83AE85F47AF6.cannon-addendum-3-king-v-burwell-would-free-57m-from-illegal-taxes.pdf', 'https://www.sbc.senate.gov/public/_cache/files/8/9/89f8004e-0bdc-4a31-bbe6-8d46efc0a31e/DC122E4D185430696A0221434274279F.blumberg-addendum-2-2000078-characteristics-of-those-affected-by-king-v-burwell.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/c/7c9b5189-bfc2-4140-a7e8-4fa5d21dbbe5/81CAF794AA5040AF37950DBBFB194F3E.anderson-addendum-kaiser-calculator-results.pdf']","[('Chairman David Vitter', ''), ('Michael Cannon', 'https://www.sbc.senate.gov/public/_cache/files/b/6/b686f748-e575-44dd-910b-a5657a35bc16/18838F940C97B351960D83AE85F47AF6.cannon-addendum-3-king-v-burwell-would-free-57m-from-illegal-taxes.pdf'), ('Linda Blumberg', 'https://www.sbc.senate.gov/public/_cache/files/8/9/89f8004e-0bdc-4a31-bbe6-8d46efc0a31e/DC122E4D185430696A0221434274279F.blumberg-addendum-2-2000078-characteristics-of-those-affected-by-king-v-burwell.pdf'), ('Jeffrey Anderson', 'https://www.sbc.senate.gov/public/_cache/files/7/c/7c9b5189-bfc2-4140-a7e8-4fa5d21dbbe5/81CAF794AA5040AF37950DBBFB194F3E.anderson-addendum-kaiser-calculator-results.pdf')]"
121,4/23/15,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=0C6BAC02-0F75-43F8-A69F-3A14F45A4DEF,Business Meeting,,SBC,2022-03-22,https://www.senate.gov/isvp/?comm=smbiz&type=live&filename=smbiz042315,"['Chairman David Vitter', '', '', '', '', '', '', '', '']","['https://www.sbc.senate.gov/public/_cache/files/b/b/bb35ab60-1914-4de3-8745-f3877bec0db6/67133A84E6D1C5099E78B7AEEB49C8C2.1.-s.552-small-business-investment-capital-company-act-of-2015.pdf', '', '', '', '', '', '', '', '']","[('Chairman David Vitter', 'https://www.sbc.senate.gov/public/_cache/files/b/b/bb35ab60-1914-4de3-8745-f3877bec0db6/67133A84E6D1C5099E78B7AEEB49C8C2.1.-s.552-small-business-investment-capital-company-act-of-2015.pdf'), ('', ''), ('', ''), ('', ''), ('', ''), ('', ''), ('', ''), ('', ''), ('', '')]"
122,4/9/15,3:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=579CD838-9EFF-46CC-AC21-346D62F87231,Field Hearing: Reducing the Burden of Federal Regulations on Community Banks and Small Businesses,,SBC,2022-03-22,,"['Dave Reyher', 'Koger Propst', 'David Kelly', 'Tony Gagliardi', 'Roger Hays Jr.', 'Don Childears', ""Mike O'Donnell"", 'Jay Davidson']","['https://www.sbc.senate.gov/public/_cache/files/b/8/b8bceaa3-861d-4717-af2c-27c7e3e2317e/37142526BF22AE7054B38A933611B3A6.reyher-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/c/3c7f8d69-724f-4602-9a61-f84f93c22bf0/8011F73590D4F0C89245E3401ABC65DE.propst-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/2/22623661-104d-4411-9826-35856ebee0b9/8A0F8768DA687C920011B0D93936A431.kelly-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/4/04c02501-400e-4a53-9892-5d46e3a6ddae/398A115EA35BD679CEFABD6D2AD0B27A.gagliardi-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/e/0e1015d9-8ae2-4c48-bea8-fa88591e07bf/FCE50B976ED7CA2CF20D228650137A54.hays-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/e/1/e148c325-d2a6-4398-b1b8-75cb1308c9d4/ACA5CF160C5F094BF012EC54FCF02AE3.childears-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/6/66534743-2c4d-4ee8-9af2-6aec737dc7d8/37BE4D61FC48E5D17A3AD3E716F26068.o-donnell-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/d/4d2816af-c80f-474b-bf55-90ecd2a1b0bd/091263E30E1B045B3BEAF46BD58299D5.davidson-testimony.pdf']","[('Dave Reyher', 'https://www.sbc.senate.gov/public/_cache/files/b/8/b8bceaa3-861d-4717-af2c-27c7e3e2317e/37142526BF22AE7054B38A933611B3A6.reyher-testimony.pdf'), ('Koger Propst', 'https://www.sbc.senate.gov/public/_cache/files/3/c/3c7f8d69-724f-4602-9a61-f84f93c22bf0/8011F73590D4F0C89245E3401ABC65DE.propst-testimony.pdf'), ('David Kelly', 'https://www.sbc.senate.gov/public/_cache/files/2/2/22623661-104d-4411-9826-35856ebee0b9/8A0F8768DA687C920011B0D93936A431.kelly-testimony.pdf'), ('Tony Gagliardi', 'https://www.sbc.senate.gov/public/_cache/files/0/4/04c02501-400e-4a53-9892-5d46e3a6ddae/398A115EA35BD679CEFABD6D2AD0B27A.gagliardi-testimony.pdf'), ('Roger Hays Jr.', 'https://www.sbc.senate.gov/public/_cache/files/0/e/0e1015d9-8ae2-4c48-bea8-fa88591e07bf/FCE50B976ED7CA2CF20D228650137A54.hays-testimony.pdf'), ('Don Childears', 'https://www.sbc.senate.gov/public/_cache/files/e/1/e148c325-d2a6-4398-b1b8-75cb1308c9d4/ACA5CF160C5F094BF012EC54FCF02AE3.childears-testimony.pdf'), (""Mike O'Donnell"", 'https://www.sbc.senate.gov/public/_cache/files/6/6/66534743-2c4d-4ee8-9af2-6aec737dc7d8/37BE4D61FC48E5D17A3AD3E716F26068.o-donnell-testimony.pdf'), ('Jay Davidson', 'https://www.sbc.senate.gov/public/_cache/files/4/d/4d2816af-c80f-474b-bf55-90ecd2a1b0bd/091263E30E1B045B3BEAF46BD58299D5.davidson-testimony.pdf')]"
123,4/2/15,9:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=0D7D69A5-5864-4CEC-93BA-694B981E2FD6,Field Hearing: Reducing the Federal Tax Burden for America’s Small Businesses,,SBC,2022-03-22,,"['Chairman David Vitter', 'Sadie Shamsie', 'Alan Hebert', 'Dan Feibus', 'Robert Moring']","['', '', '', '', '']","[('Chairman David Vitter', ''), ('Sadie Shamsie', ''), ('Alan Hebert', ''), ('Dan Feibus', ''), ('Robert Moring', '')]"
124,3/30/15,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=5AA86A45-F8F0-4732-AC5A-BEBD73B104EF,Field Hearing: How the Hidden Cost of Federal Regulations Impact Small Businesses & Economic Growth,,SBC,2022-03-22,,"['Chairman David Vitter', 'J.H. Campbell, Jr.', 'Charlotte Johnston', 'Preston Kennedy', 'John Overton']","['', 'https://www.sbc.senate.gov/public/_cache/files/0/c/0c6acb5c-931a-4d2b-bfa0-c3cc085ce983/AB1580F1E462B8E6C7E8EE98DDB64736.campbell-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/8/784a6745-bf44-4991-a975-fbae8610bfda/D59E491E6F30C6EBDAB95E97FED5D737.johnston-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/2/726baa41-05d3-474e-96e2-121c2bc01533/47E829628046F6510BCFF986B84F0734.kennedy-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/8/c/8cfc8693-1e3e-44a3-b4c9-5589bfa9fb36/26FAA136229C54D14260D2FE009F00C0.overton-testimony.pdf']","[('Chairman David Vitter', ''), ('J.H. Campbell, Jr.', 'https://www.sbc.senate.gov/public/_cache/files/0/c/0c6acb5c-931a-4d2b-bfa0-c3cc085ce983/AB1580F1E462B8E6C7E8EE98DDB64736.campbell-testimony.pdf'), ('Charlotte Johnston', 'https://www.sbc.senate.gov/public/_cache/files/7/8/784a6745-bf44-4991-a975-fbae8610bfda/D59E491E6F30C6EBDAB95E97FED5D737.johnston-testimony.pdf'), ('Preston Kennedy', 'https://www.sbc.senate.gov/public/_cache/files/7/2/726baa41-05d3-474e-96e2-121c2bc01533/47E829628046F6510BCFF986B84F0734.kennedy-testimony.pdf'), ('John Overton', 'https://www.sbc.senate.gov/public/_cache/files/8/c/8cfc8693-1e3e-44a3-b4c9-5589bfa9fb36/26FAA136229C54D14260D2FE009F00C0.overton-testimony.pdf')]"
125,3/23/15,9:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=35F342C8-C32E-4B87-A9D8-F26DC6B79BC0,Field Hearing: How Small Businesses Are Supporting America’s Energy Renaissance,,SBC,2022-03-22,,"['Chairman David Vitter', 'Natalie J. Harder', 'Bill Fenstermaker', 'Joshua A. Pellerin']","['', 'https://www.sbc.senate.gov/public/_cache/files/0/6/0680cb1b-b8fb-484e-927e-db83c950dd61/BE7AC66FE93A57700D007C2EBBF600F5.harder-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/f/9/f92bd677-967b-4f26-9bfe-51550490acdf/D24BB08BEABA2E336F59B51998D9024C.bill-fenstermaker-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/d/3/d3244cf2-35b4-4180-8a6d-bf6d0aa6ab9c/9633BF293994AA78E417195CDF153712.pellerin-testimony.pdf']","[('Chairman David Vitter', ''), ('Natalie J. Harder', 'https://www.sbc.senate.gov/public/_cache/files/0/6/0680cb1b-b8fb-484e-927e-db83c950dd61/BE7AC66FE93A57700D007C2EBBF600F5.harder-testimony.pdf'), ('Bill Fenstermaker', 'https://www.sbc.senate.gov/public/_cache/files/f/9/f92bd677-967b-4f26-9bfe-51550490acdf/D24BB08BEABA2E336F59B51998D9024C.bill-fenstermaker-testimony.pdf'), ('Joshua A. Pellerin', 'https://www.sbc.senate.gov/public/_cache/files/d/3/d3244cf2-35b4-4180-8a6d-bf6d0aa6ab9c/9633BF293994AA78E417195CDF153712.pellerin-testimony.pdf')]"
126,3/19/15,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=6B38E456-9BFF-44F0-A636-4A0D37B21F41,Patent Reform: Protecting Innovation and Entrepreneurship,,SBC,2022-03-22,https://www.senate.gov/isvp/?comm=smbiz&type=live&filename=smbiz031915,"['Chairman David Vitter', 'David Winwood', 'Robert N. Schmidt', 'Rachel King', 'Craig Bandes', 'Tim Molino']","['', 'https://www.sbc.senate.gov/public/_cache/files/2/b/2bb30c0b-c1eb-4a11-a084-146baa89a471/B3E0EFE0A8E5B2036993EE682626EA63.winwood-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/4/248da530-1696-4916-b1c4-56f66823ae86/CEEE08DB41F45F263F1CC438B8E46E8C.schmidt-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/f/cf221704-8083-4230-ae5e-88b6ce8598f7/563D940E1FFDD65DD4958903F890943C.king-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/4/a4032189-866d-4f7f-93ac-10f6e0c88faf/B52F9547057DCF34ABC314A2196130E1.bandes-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/f/4f2ebef8-79f4-457c-8cee-cb6af85cc8d4/06F93589C4490EEC6F3E6027DF660184.molino-testimony.pdf']","[('Chairman David Vitter', ''), ('David Winwood', 'https://www.sbc.senate.gov/public/_cache/files/2/b/2bb30c0b-c1eb-4a11-a084-146baa89a471/B3E0EFE0A8E5B2036993EE682626EA63.winwood-testimony.pdf'), ('Robert N. Schmidt', 'https://www.sbc.senate.gov/public/_cache/files/2/4/248da530-1696-4916-b1c4-56f66823ae86/CEEE08DB41F45F263F1CC438B8E46E8C.schmidt-testimony.pdf'), ('Rachel King', 'https://www.sbc.senate.gov/public/_cache/files/c/f/cf221704-8083-4230-ae5e-88b6ce8598f7/563D940E1FFDD65DD4958903F890943C.king-testimony.pdf'), ('Craig Bandes', 'https://www.sbc.senate.gov/public/_cache/files/a/4/a4032189-866d-4f7f-93ac-10f6e0c88faf/B52F9547057DCF34ABC314A2196130E1.bandes-testimony.pdf'), ('Tim Molino', 'https://www.sbc.senate.gov/public/_cache/files/4/f/4f2ebef8-79f4-457c-8cee-cb6af85cc8d4/06F93589C4490EEC6F3E6027DF660184.molino-testimony.pdf')]"
127,3/16/15,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=00720919-5268-4F88-B0AB-CCB8B562351F,Field Hearing: Minority Access to Capital,,SBC,2022-03-22,,"['Alejandra Y. Castillo', 'Shelly Gross-Wade', 'Stanley W. Tucker', 'Antonio Doss', 'Carl L. Hairston']","['https://www.sbc.senate.gov/public/_cache/files/4/a/4a705a02-e885-4cea-a14b-d091045ecc2b/B0F5854B5F48C14FA45253172E273716.3.16.15-castillo-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/7/37132d1f-5bfd-43f4-974b-e11b007f8964/95D96802467C11B72C86483695D6A9AC.3.16.15-gross-wade-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/4/24bb1112-4322-4249-89ca-87b9e5206b20/CA058058EB550889D742AD1D5D0B189C.3.16.15-tucker-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/b/0b22836a-0f81-408c-b3a5-3176fa6a230f/289B3C4B9AAE8A49FBDF389C8B0643B5.3.16.15-doss-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/c/0c00cc62-74f8-49a7-b8c1-e206347fa5c4/CED286330C98691D3B6D525B8EDBE3C8.3.16.15-carl-hairston-testimony.pdf']","[('Alejandra Y. Castillo', 'https://www.sbc.senate.gov/public/_cache/files/4/a/4a705a02-e885-4cea-a14b-d091045ecc2b/B0F5854B5F48C14FA45253172E273716.3.16.15-castillo-testimony.pdf'), ('Shelly Gross-Wade', 'https://www.sbc.senate.gov/public/_cache/files/3/7/37132d1f-5bfd-43f4-974b-e11b007f8964/95D96802467C11B72C86483695D6A9AC.3.16.15-gross-wade-testimony.pdf'), ('Stanley W. Tucker', 'https://www.sbc.senate.gov/public/_cache/files/2/4/24bb1112-4322-4249-89ca-87b9e5206b20/CA058058EB550889D742AD1D5D0B189C.3.16.15-tucker-testimony.pdf'), ('Antonio Doss', 'https://www.sbc.senate.gov/public/_cache/files/0/b/0b22836a-0f81-408c-b3a5-3176fa6a230f/289B3C4B9AAE8A49FBDF389C8B0643B5.3.16.15-doss-testimony.pdf'), ('Carl L. Hairston', 'https://www.sbc.senate.gov/public/_cache/files/0/c/0c00cc62-74f8-49a7-b8c1-e206347fa5c4/CED286330C98691D3B6D525B8EDBE3C8.3.16.15-carl-hairston-testimony.pdf')]"
128,3/2/15,12:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=CFD57185-F8DB-4DF4-BAA8-5759107169C2,Field Hearing: How Small Businesses are Supporting America's Energy Renaissance,,SBC,2022-03-22,,"['Chairman David Vitter', 'Joey Jarreau', 'Neil Aspinwall', 'Patricia Outtrim', 'Bryan Galley']","['', 'https://www.sbc.senate.gov/public/_cache/files/6/7/6753f4bb-cadf-4d0c-9577-dbc4b8e40b2b/AADC9CBB1192947E41FAEB0E6BF36B98.3.2.15-joey-jarreau-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/d/5/d50f979e-18a1-4bf9-b507-61e5921ba7b7/F35845A6B7C241B749509C49715A1816.3.2.15-neil-aspinwall-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/f/6f485ed0-3fde-4efd-81b7-b576dab9c494/7C2EACF74A12082EE65FB7ECC7472682.3.2.15-pat-outtrim-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/7/77157fa1-b560-4e6d-8321-4d826083a53d/E6D2D5F75EC040C44B7ACA3CA1AC4B0D.3.2.15-galley-testimony.pdf']","[('Chairman David Vitter', ''), ('Joey Jarreau', 'https://www.sbc.senate.gov/public/_cache/files/6/7/6753f4bb-cadf-4d0c-9577-dbc4b8e40b2b/AADC9CBB1192947E41FAEB0E6BF36B98.3.2.15-joey-jarreau-testimony.pdf'), ('Neil Aspinwall', 'https://www.sbc.senate.gov/public/_cache/files/d/5/d50f979e-18a1-4bf9-b507-61e5921ba7b7/F35845A6B7C241B749509C49715A1816.3.2.15-neil-aspinwall-testimony.pdf'), ('Patricia Outtrim', 'https://www.sbc.senate.gov/public/_cache/files/6/f/6f485ed0-3fde-4efd-81b7-b576dab9c494/7C2EACF74A12082EE65FB7ECC7472682.3.2.15-pat-outtrim-testimony.pdf'), ('Bryan Galley', 'https://www.sbc.senate.gov/public/_cache/files/7/7/77157fa1-b560-4e6d-8321-4d826083a53d/E6D2D5F75EC040C44B7ACA3CA1AC4B0D.3.2.15-galley-testimony.pdf')]"
129,2/20/15,11:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=BD1CC6BB-3984-44BA-AA94-5B78B0C44B1E,Field Hearing: How Innovative Education Systems Better Prepare Students to Enter the Workforce,,SBC,2022-03-22,,"['Chairman David Vitter', 'Nick Bruno', 'Barbara Hanson', 'John Jones', 'Dana Talley']","['', 'https://www.sbc.senate.gov/public/_cache/files/d/e/de91f9b9-d701-4653-ada6-faa3a9d88fba/AD9A7B6A184EF41FD9F670FE5C330E5F.bruno-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/f/1f6c5d91-41be-48cb-89e2-84c30d2647c1/0747BC81C78057F9FF6EBD78B229B791.hanson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/b/e/be0a6017-0acf-4ee4-8c67-926341273848/A89B43C719B07837AB9A7CCD12F29345.jones-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/4/346ab685-30dc-4aa9-b4af-e9ae71ea48db/A7E2102015B699968C19AAC7E8C0A261.talley-testimony.pdf']","[('Chairman David Vitter', ''), ('Nick Bruno', 'https://www.sbc.senate.gov/public/_cache/files/d/e/de91f9b9-d701-4653-ada6-faa3a9d88fba/AD9A7B6A184EF41FD9F670FE5C330E5F.bruno-testimony.pdf'), ('Barbara Hanson', 'https://www.sbc.senate.gov/public/_cache/files/1/f/1f6c5d91-41be-48cb-89e2-84c30d2647c1/0747BC81C78057F9FF6EBD78B229B791.hanson-testimony.pdf'), ('John Jones', 'https://www.sbc.senate.gov/public/_cache/files/b/e/be0a6017-0acf-4ee4-8c67-926341273848/A89B43C719B07837AB9A7CCD12F29345.jones-testimony.pdf'), ('Dana Talley', 'https://www.sbc.senate.gov/public/_cache/files/3/4/346ab685-30dc-4aa9-b4af-e9ae71ea48db/A7E2102015B699968C19AAC7E8C0A261.talley-testimony.pdf')]"
130,2/19/15,12:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=FF84461D-94F7-4392-A1E0-21ED9BF0EC11,Field Hearing: How Innovative Education Systems Can Better Prepare Students To Enter The Workforce,,SBC,2022-03-22,,"['Chairman David Vitter', 'Alvin Bargas', 'Sandra Partain', 'David Helveston', 'Gayle Flowers']","['', 'https://www.sbc.senate.gov/public/_cache/files/c/a/caa0a0f4-a668-48a8-aeec-4e94069595d7/21C4AF81A56995CCBD56A74B85816E40.bargas-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/d/1d1da145-8e16-422a-ba73-71a83e5e0716/0F9D5F49C98053D4A3A9BCB4F3E8C586.partain-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/e/9e9fbfae-4e69-40b4-b162-abd353e90446/C2FD933CA463595022BFB3C2F7403134.helveston-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/3/63b520bc-2488-4e79-afd3-be823cbbe910/09FF170DCE8CC319ABC13FCDD03B64F0.flowers-testimony.pdf']","[('Chairman David Vitter', ''), ('Alvin Bargas', 'https://www.sbc.senate.gov/public/_cache/files/c/a/caa0a0f4-a668-48a8-aeec-4e94069595d7/21C4AF81A56995CCBD56A74B85816E40.bargas-testimony.pdf'), ('Sandra Partain', 'https://www.sbc.senate.gov/public/_cache/files/1/d/1d1da145-8e16-422a-ba73-71a83e5e0716/0F9D5F49C98053D4A3A9BCB4F3E8C586.partain-testimony.pdf'), ('David Helveston', 'https://www.sbc.senate.gov/public/_cache/files/9/e/9e9fbfae-4e69-40b4-b162-abd353e90446/C2FD933CA463595022BFB3C2F7403134.helveston-testimony.pdf'), ('Gayle Flowers', 'https://www.sbc.senate.gov/public/_cache/files/6/3/63b520bc-2488-4e79-afd3-be823cbbe910/09FF170DCE8CC319ABC13FCDD03B64F0.flowers-testimony.pdf')]"
131,1/28/15,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=33C9CF3B-4E96-4891-B795-2F2BB8816F33,Full Committee Organizational Meeting,,SBC,2022-03-22,,[],[],[]
132,1/15/15,2:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=23DE9349-3EA9-4ED8-AC8A-D2F0EBA5CA53,Field Hearing: The Effects of the Affordable Care Act on Small Businesses and How Congress is Exempted From the Law,,SBC,2022-03-22,,"['Hedy Hebert', 'David Scruggs', 'Debbie Martin', 'Brenda Little']","['https://www.sbc.senate.gov/public/_cache/files/7/4/74cbb3f4-c160-4e2b-b307-79b65a05e18b/E6ED9C4700C68D9DF577C5A0FCA06975.hedy-hebert-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/1/6185ff05-cc21-43aa-8715-abb1801e65d7/5D91735AB3BD18B198F687CF1E29379D.david-scruggs-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/9/c943b66b-6856-4317-9f22-e5ddcda53f83/9F32785550B686F8DDF5A851891044AF.debbie-martin-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/0/006b4bd1-3a51-4ae4-8292-d0d3268c1715/25AFB4F68C9078C95C3FDF28390C6FE6.brenda-little-testimony.pdf']","[('Hedy Hebert', 'https://www.sbc.senate.gov/public/_cache/files/7/4/74cbb3f4-c160-4e2b-b307-79b65a05e18b/E6ED9C4700C68D9DF577C5A0FCA06975.hedy-hebert-testimony.pdf'), ('David Scruggs', 'https://www.sbc.senate.gov/public/_cache/files/6/1/6185ff05-cc21-43aa-8715-abb1801e65d7/5D91735AB3BD18B198F687CF1E29379D.david-scruggs-testimony.pdf'), ('Debbie Martin', 'https://www.sbc.senate.gov/public/_cache/files/c/9/c943b66b-6856-4317-9f22-e5ddcda53f83/9F32785550B686F8DDF5A851891044AF.debbie-martin-testimony.pdf'), ('Brenda Little', 'https://www.sbc.senate.gov/public/_cache/files/0/0/006b4bd1-3a51-4ae4-8292-d0d3268c1715/25AFB4F68C9078C95C3FDF28390C6FE6.brenda-little-testimony.pdf')]"
133,8/20/14,10:55 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=A472EBAD-1EFB-4DF8-AF21-20EB1BCB11D1,21st Century Challenges and Opportunities for Women Entrepreneurs in the Northwest,,SBC,2022-03-22,,"['Julie Huston', 'Carrie Ferrence', 'Susan Preston', 'Barbara Kasoff', 'Ollie Garrett']","['', '', '', '', '']","[('Julie Huston', ''), ('Carrie Ferrence', ''), ('Susan Preston', ''), ('Barbara Kasoff', ''), ('Ollie Garrett', '')]"
134,7/23/14,1:45 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=8BDDF58E-D3B3-49D6-BA01-625F0EBCAA06,"Empowering Women Entrepreneurs:  Understanding Successes, Addressing Persistent Challenges, and Identifying New Opportunities",,SBC,2022-03-22,,"[""_21st Century Barriers to Women's Entrepreneurship _"", 'Maria Contreras-Sweet', 'Barbara Corcoran', 'Lori Meeder', 'Nely Galán', 'Victoria Wortberg', 'Susan Sylvester', 'Lynn Sutton']","['https://www.sbc.senate.gov/public/_cache/files/3/f/3f954386-f16b-48d2-86ad-698a75e33cc4/F74C2CA266014842F8A3D86C3AB619BA.21st-century-barriers-to-women-s-entrepreneurship-revised-ed.-v.1.pdf', '', 'https://www.sbc.senate.gov/public/_cache/files/5/3/53f482fb-470c-4707-927d-e78fe65edec1/B9F2766F71E3FABA75FFC236F24A22BD.corcoran-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/e/9/e9600320-f3b8-4fdf-ba3d-063168198b9f/98D916C8B71C5C39136EA8546C80AB40.meedertestimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/9/09f68596-e53d-4014-bb7f-6df8e086c74e/551A371118AD768857396A972B398051.galan-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/5/1506dcfb-af04-47c7-9368-b35377c60b6c/022A329009FA58E88C8E857340FDDEB4.wortberg-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/6/964e9f87-3c72-40c8-93a3-63940d2fae02/4A71201E2751F3F4AF3B157AFF9FC7C7.sylvester-testimony-bio.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/c/acc65395-4c17-4821-a2b6-b073c40d01e4/150535DD07A8D785758B21F710B198D4.sutton-testimony.pdf']","[(""_21st Century Barriers to Women's Entrepreneurship _"", 'https://www.sbc.senate.gov/public/_cache/files/3/f/3f954386-f16b-48d2-86ad-698a75e33cc4/F74C2CA266014842F8A3D86C3AB619BA.21st-century-barriers-to-women-s-entrepreneurship-revised-ed.-v.1.pdf'), ('Maria Contreras-Sweet', ''), ('Barbara Corcoran', 'https://www.sbc.senate.gov/public/_cache/files/5/3/53f482fb-470c-4707-927d-e78fe65edec1/B9F2766F71E3FABA75FFC236F24A22BD.corcoran-testimony.pdf'), ('Lori Meeder', 'https://www.sbc.senate.gov/public/_cache/files/e/9/e9600320-f3b8-4fdf-ba3d-063168198b9f/98D916C8B71C5C39136EA8546C80AB40.meedertestimony.pdf'), ('Nely Galán', 'https://www.sbc.senate.gov/public/_cache/files/0/9/09f68596-e53d-4014-bb7f-6df8e086c74e/551A371118AD768857396A972B398051.galan-testimony.pdf'), ('Victoria Wortberg', 'https://www.sbc.senate.gov/public/_cache/files/1/5/1506dcfb-af04-47c7-9368-b35377c60b6c/022A329009FA58E88C8E857340FDDEB4.wortberg-testimony.pdf'), ('Susan Sylvester', 'https://www.sbc.senate.gov/public/_cache/files/9/6/964e9f87-3c72-40c8-93a3-63940d2fae02/4A71201E2751F3F4AF3B157AFF9FC7C7.sylvester-testimony-bio.pdf'), ('Lynn Sutton', 'https://www.sbc.senate.gov/public/_cache/files/a/c/acc65395-4c17-4821-a2b6-b073c40d01e4/150535DD07A8D785758B21F710B198D4.sutton-testimony.pdf')]"
