Date,Time,URL,Title,Location,Committee,Date Scraped,video_url
06/26/12,10:00AM,https://www.judiciary.senate.gov/meetings/prohibiting-the-use-of-deceptive-practices-and-voter-intimidation-tactics-in-federal-elections-s1994,Prohibiting the Use of Deceptive Practices and Voter Intimidation Tactics in Federal Elections: S.1994,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540E88D-4040-F985-52CD-62C02998C0BB
06/21/12,02:00PM,https://www.judiciary.senate.gov/meetings/postponed__the-universal-music-group-emi-merger-and-the-future-of-online-music,POSTPONED -- The Universal Music Group-EMI Merger and the Future of Online Music,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540E52C-4040-F985-52CD-3E33F3D95D23
06/21/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-06-21,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540E461-4040-F985-52CD-D86C1388DEC7
06/20/12,02:30PM,https://www.judiciary.senate.gov/meetings/location-change__holocaust-era-claims-in-the-21st-century,LOCATION CHANGE -- Holocaust-Era Claims in the 21st Century,Capitol S-115,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540E193-4040-F985-52CD-CF35B30F5838
06/20/12,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-united-states-patent-and-trademark-office-implementation-of-the-leahy-smith-america-invents-act-and-international-harmonization-efforts,Oversight of the United States Patent and Trademark Office: Implementation of the Leahy-Smith America Invents Act and International Harmonization Efforts,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540DFA1-4040-F985-52CD-43413882C8CA
06/19/12,10:00AM,https://www.judiciary.senate.gov/meetings/reassessing-solitary-confinement-the-human-rights-fiscal-and-public-safety-consequences,"Reassessing Solitary Confinement: The Human Rights, Fiscal and Public Safety Consequences",Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540DB6A-4040-F985-52CD-BA71C4F4FF2E
06/14/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-06-14,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540DABA-4040-F985-52CD-EB7A14D9A70F
06/12/12,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-us-department-of-justice-2012-06-12,Oversight of the U.S. Department of Justice,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540D90C-4040-F985-52CD-3E85D8D89BA4
06/07/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-06-07,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540D7AA-4040-F985-52CD-D7BCABD8DB26
06/06/12,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2012-06-06,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540D4CB-4040-F985-52CD-1B65EB43DB68
06/06/12,10:00AM,https://www.judiciary.senate.gov/meetings/ensuring-that-federal-prosecutors-meet-discovery-obligations,Ensuring that Federal Prosecutors Meet Discovery Obligations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540D22D-4040-F985-52CD-56D6E44D7A8D
05/24/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-05-24,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540D186-4040-F985-52CD-7CEA940AD044
05/23/12,02:30PM,https://www.judiciary.senate.gov/meetings/postponement_-nominations,POSTPONEMENT - Nominations,Dirksen 226,Judiciary,2021-09-07,
05/23/12,10:00AM,https://www.judiciary.senate.gov/meetings/protecting-our-children-the-importance-of-training-child-protection-professionals,Protecting Our Children: The Importance of Training Child Protection Professionals,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540CE4A-4040-F985-52CD-59A89F4F9D01
05/17/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-05-17,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540CD85-4040-F985-52CD-B36493915BDE
05/16/12,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-federal-bureau-of-investigation-2012-05-16,Oversight of the Federal Bureau of Investigation,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540CC4D-4040-F985-52CD-2461AC5C1312
05/10/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-05-10,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540CB7A-4040-F985-52CD-9F8E95255DD3
05/09/12,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2012-05-09,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540CAC1-4040-F985-52CD-2F7F333B4A18
05/09/12,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-office-of-the-intellectual-property-enforcement-coordinator-2012-05-09,Oversight of the Office of the Intellectual Property Enforcement Coordinator,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540C978-4040-F985-52CD-B87240918403
05/07/12,09:30AM,https://www.judiciary.senate.gov/meetings/new-state-voting-laws-iii-protecting-voting-rights-in-the-heartland,New State Voting Laws III: Protecting Voting Rights in the Heartland,Carl B. Stokes United States Court House ,Judiciary,2021-09-07,
04/26/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-04-26,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540C119-4040-F985-52CD-B8E1FE660E9D
04/25/12,09:30AM,https://www.judiciary.senate.gov/meetings/time-change__oversight-of-the-department-of-homeland-security,TIME CHANGE -- Oversight of the Department of Homeland Security,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540C004-4040-F985-52CD-6C8351E4DB6A
04/24/12,10:00AM,https://www.judiciary.senate.gov/meetings/examining-the-constitutionality-and-prudence-of-state-and-local-governments-enforcing-immigration-law,Examining the Constitutionality and Prudence of State and Local Governments Enforcing Immigration Law,Dirksen G-50,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540BC92-4040-F985-52CD-5DD97BD84E0D
04/19/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-04-19,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540BBE7-4040-F985-52CD-4527FCBE2045
04/18/12,10:00AM,https://www.judiciary.senate.gov/meetings/nominations-to-the-privacy-and-civil-liberties-oversight-board,Nominations to the Privacy and Civil Liberties Oversight Board,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540BB51-4040-F985-52CD-2436180BA756
04/17/12,10:00AM,https://www.judiciary.senate.gov/meetings/ending-racial-profiling-in-america,Ending Racial Profiling in America,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540B76F-4040-F985-52CD-27167E65DB0B
03/29/12,09:30AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-03-29,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540B6B7-4040-F985-52CD-975755EF7DB4
03/28/12,03:00PM,https://www.judiciary.senate.gov/meetings/time-change__nominations,TIME CHANGE -- Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540B4E5-4040-F985-52CD-BFDD65682ABD
03/28/12,10:00AM,https://www.judiciary.senate.gov/meetings/hearing-on-the-special-counsels-report-on-the-prosecution-of-senator-ted-stevens,Hearing on the Special Counsel's Report on the Prosecution of Senator Ted Stevens,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540B3DB-4040-F985-52CD-328432ACE44A
03/27/12,10:00AM,https://www.judiciary.senate.gov/meetings/the-economic-imperative-for-promoting-international-travel-to-the-united-states,The Economic Imperative for Promoting International Travel to the United States,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540B11B-4040-F985-52CD-CF48115116D7
03/26/12,10:00AM,https://www.judiciary.senate.gov/meetings/protecting-medicare-and-medicaid-efforts-to-prevent-investigate-and-prosecute-health-care-fraud,"Protecting Medicare and Medicaid: Efforts to Prevent, Investigate, and Prosecute Health Care Fraud",East Providence Senior Center ,Judiciary,2021-09-07,
03/22/12,10:00AM,https://www.judiciary.senate.gov/meetings/reconvene-notice__executive-business-meeting,RECONVENE NOTICE -- Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540AA89-4040-F985-52CD-21D21EBC9FEB
03/21/12,02:00PM,https://www.judiciary.senate.gov/meetings/the-verizon/cable-deals-harmless-collaboration-or-a-threat-to-competition-and-consumers,The Verizon/Cable Deals: Harmless Collaboration or a Threat to Competition and Consumers?,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540A755-4040-F985-52CD-76FFEA2996CC
03/21/12,10:00AM,https://www.judiciary.senate.gov/meetings/justice-for-all-convicting-the-guilty-and-exonerating-the-innocent,Justice for All: Convicting the Guilty and Exonerating the Innocent,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540A57D-4040-F985-52CD-D378BDE2FCDE
03/20/12,10:00AM,https://www.judiciary.senate.gov/meetings/the-looming-student-debt-crisis-providing-fairness-for-struggling-students,The Looming Student Debt Crisis: Providing Fairness For Struggling Students,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540A1D8-4040-F985-52CD-2160B17E6BD1
03/15/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-03-15,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540A0FC-4040-F985-52CD-77C9A27332D2
03/14/12,02:45PM,https://www.judiciary.senate.gov/meetings/nominations-2012-03-14,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540A03B-4040-F985-52CD-59A799C043FB
03/13/12,10:30AM,https://www.judiciary.senate.gov/meetings/the-freedom-of-information-act-safeguarding-critical-infrastructure-information-and-the-publics-right-to-know,The Freedom of Information Act: Safeguarding Critical Infrastructure Information and the Public's Right to Know,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45409C8E-4040-F985-52CD-09105DC68A9D
03/08/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-03-08,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45409BCE-4040-F985-52CD-E2D9D6FFF17A
03/07/12,10:00AM,https://www.judiciary.senate.gov/meetings/examining-lending-discrimination-practices-and-foreclosure-abuses,Examining Lending Discrimination Practices and Foreclosure Abuses,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45409892-4040-F985-52CD-9E96456FBFB1
03/01/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-03-01,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454097E8-4040-F985-52CD-246735AA48F7
02/29/12,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2012-02-29,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45409726-4040-F985-52CD-0C7F34347F00
02/29/12,10:00AM,https://www.judiciary.senate.gov/meetings/the-due-process-guarantee-act-banning-indefinite-detention-of-americans,The Due Process Guarantee Act: Banning Indefinite Detention of Americans,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45409435-4040-F985-52CD-B871CFA093B4
02/16/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-02-16,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540935B-4040-F985-52CD-0D8539CBFCAB
02/15/12,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2012-02-15,Nominations,Dirksen 226 Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454092AF-4040-F985-52CD-A49EC165056A
02/15/12,10:00AM,https://www.judiciary.senate.gov/meetings/protecting-those-who-protect-us-the-bulletproof-vest-partnership-grant-program,Protecting Those Who Protect Us: The Bulletproof Vest Partnership Grant Program,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540902F-4040-F985-52CD-04090C3FD733
02/09/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-02-09,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45408F62-4040-F985-52CD-D386273878AD
02/02/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-02-02,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45408E9A-4040-F985-52CD-8ABAA716A3D4
01/31/12,10:00AM,https://www.judiciary.senate.gov/meetings/the-video-privacy-protection-act-protecting-viewer-privacy-in-the-21st-century,The Video Privacy Protection Act: Protecting Viewer Privacy in the 21st Century,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45408BB7-4040-F985-52CD-9501C4AE75A7
01/27/12,01:00PM,https://www.judiciary.senate.gov/meetings/new-state-voting-laws-ii-protecting-the-right-to-vote-in-the-sunshine-state,New State Voting Laws II: Protecting the Right to Vote in the Sunshine State,"Hillsborough County Courthouse 800 E. Twiggs Street, Tampa, FL ",Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45408773-4040-F985-52CD-92228F26C890
01/26/12,02:15PM,https://www.judiciary.senate.gov/meetings/nominations-2012-01-26,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45408695-4040-F985-52CD-D84AD295CA20
01/26/12,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2012-01-26,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454085CB-4040-F985-52CD-7CDA24978E0D
12/15/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-12-15,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45408523-4040-F985-52CD-308438814AA8
12/14/11,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-federal-bureau-of-investigation-2011-12-14,Oversight of the Federal Bureau of Investigation,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45408301-4040-F985-52CD-9C018898CF19
12/13/11,10:00AM,https://www.judiciary.senate.gov/meetings/rescheduled_-nominations,RESCHEDULED - Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45408278-4040-F985-52CD-D89D21599008
12/08/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-12-08,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454081A4-4040-F985-52CD-1B6BA33A3583
12/07/11,10:00AM,https://www.judiciary.senate.gov/meetings/reauthorizing-the-eb-5-regional-center-program-promoting-job-creation-and-economic-development-in-american-communities,Reauthorizing the EB-5 Regional Center Program: Promoting Job Creation and Economic Development in American Communities,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45407F15-4040-F985-52CD-68DA2E3D3D64
12/06/11,02:30PM,https://www.judiciary.senate.gov/meetings/the-express-scripts/medco-merger-cost-savings-for-consumers-or-more-profits-for-the-middlemen-2011-12-06,The Express Scripts/Medco Merger: Cost Savings for Consumers or More Profits for the Middlemen?,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45407BAE-4040-F985-52CD-3C46978DBE82
12/06/11,10:00AM,https://www.judiciary.senate.gov/meetings/access-to-the-court-televising-the-supreme-court,Access to the Court: Televising the Supreme Court,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45407810-4040-F985-52CD-D2C5B68C9B98
12/01/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-12-01,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45407747-4040-F985-52CD-7A1A74DDF69B
11/30/11,10:00AM,https://www.judiciary.senate.gov/meetings/a-balanced-budget-amendment-the-perils-of-constitutionalizing-the-budget-debate,A Balanced Budget Amendment: The Perils of Constitutionalizing the Budget Debate,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45407201-4040-F985-52CD-62E09C27760E
11/17/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-11-17,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45407140-4040-F985-52CD-EAEFFAA4FBE1
11/16/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-11-16,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540706C-4040-F985-52CD-DB6F29157114
11/15/11,02:30PM,https://www.judiciary.senate.gov/meetings/the-fix-gun-checks-act-better-state-and-federal-compliance-smarter-enforcement,"The Fix Gun Checks Act: Better State and Federal Compliance, Smarter Enforcement",Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45406C93-4040-F985-52CD-8960E1CB262E
11/10/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-11-10,Executive Business Meeting,Hart 216,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45406B41-4040-F985-52CD-D0A308B2FADA
11/09/11,02:30PM,https://www.judiciary.senate.gov/meetings/your-health-and-your-privacy-protecting-health-information-in-a-digital-world,Your Health and Your Privacy: Protecting Health Information in a Digital World,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454068B8-4040-F985-52CD-F68CDF53CDF2
11/08/11,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-us-department-of-justice-2011-11-08,Oversight of the U.S. Department of Justice,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45406684-4040-F985-52CD-380B90899D03
11/03/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-11-03,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454064AC-4040-F985-52CD-4129359E12ED
11/02/11,10:00AM,https://www.judiciary.senate.gov/meetings/nominations-2011-11-02,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45406369-4040-F985-52CD-6FA254058DA1
11/01/11,09:30AM,https://www.judiciary.senate.gov/meetings/combating-international-organized-crime-evaluating-current-authorities-tools-and-resources,"Combating International Organized Crime: Evaluating Current Authorities, Tools, and Resources",Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454060D9-4040-F985-52CD-C1AEEC534AE7
10/20/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-10-20,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45406032-4040-F985-52CD-D84E5266DCC5
10/19/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-10-19,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45405F92-4040-F985-52CD-045F5C96DD50
10/19/11,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-department-of-homeland-security-2011-10-19,Oversight of the Department of Homeland Security,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45405E54-4040-F985-52CD-4C593CEBF0FE
10/13/11,02:00PM,https://www.judiciary.senate.gov/meetings/arbitration-is-it-fair-when-forced,Arbitration: Is It Fair When Forced?,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45405AE4-4040-F985-52CD-DDC53B11B386
10/13/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-10-13,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45405A26-4040-F985-52CD-00F46364A64B
10/06/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-10-06,Executive Business Meeting,Dirsken 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45405968-4040-F985-52CD-1D31FC83C1E8
10/05/11,02:30PM,https://www.judiciary.senate.gov/meetings/considering-the-role-of-judges-under-the-constitution-of-the-united-states,Considering the Role of Judges Under the Constitution of the United States,Hart 216,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454058DE-4040-F985-52CD-C664B6B9B572
10/04/11,03:00PM,https://www.judiciary.senate.gov/meetings/nominations-2011-10-04,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45405843-4040-F985-52CD-0F5002514D1E
10/04/11,10:00AM,https://www.judiciary.senate.gov/meetings/americas-agricultural-labor-crisis-enacting-a-practical-solution,America's Agricultural Labor Crisis: Enacting a Practical Solution,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45405477-4040-F985-52CD-DDA20D420672
09/22/11,02:30PM,https://www.judiciary.senate.gov/meetings/protecting-seniors-and-persons-with-disabilities_-an-examination-of-court_-appointed-guardians,Protecting Seniors and Persons with Disabilities - An Examination of Court - Appointed Guardians,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454051B7-4040-F985-52CD-E85C168602D0
09/22/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-09-22,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454050ED-4040-F985-52CD-3C71AC56A371
09/21/11,02:00PM,https://www.judiciary.senate.gov/meetings/the-power-of-google-serving-consumers-or-threatening-competition,The Power of Google: Serving Consumers or Threatening Competition?,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45404DE6-4040-F985-52CD-999805FD7374
09/21/11,11:00AM,https://www.judiciary.senate.gov/meetings/time-change_-countering-terrorist-financing-progress-and-priorities,TIME CHANGE --Countering Terrorist Financing: Progress and Priorities,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45404BDE-4040-F985-52CD-0868F70F66CD
09/20/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-09-20,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45404B31-4040-F985-52CD-9BD966543A60
09/20/11,10:00AM,https://www.judiciary.senate.gov/meetings/postponement_-is-todays-political-rhetoric-true-to-the-us-constitution,POSTPONEMENT - Is Today's Political Rhetoric True to the U.S. Constitution?,Dirksen 226,Judiciary,2021-09-07,
09/15/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-09-15,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454049DE-4040-F985-52CD-50949FEF8F72
09/14/11,10:00AM,https://www.judiciary.senate.gov/meetings/the-trafficking-victims-protection-reauthorization-act-renewing-the-commitment-to-victims-of-human-trafficking,The Trafficking Victims Protection Reauthorization Act: Renewing the Commitment to Victims of Human Trafficking,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454047B1-4040-F985-52CD-09780115E5B9
09/13/11,10:00AM,https://www.judiciary.senate.gov/meetings/civil-rights-division-oversight-2011-09-13,Civil Rights Division Oversight,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45404673-4040-F985-52CD-78DE1DDA04DD
09/08/11,02:00PM,https://www.judiciary.senate.gov/meetings/new-state-voting-laws-barriers-to-the-ballot,New State Voting Laws: Barriers to the Ballot?,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454043EB-4040-F985-52CD-937665571C52
09/08/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-09-08,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45404321-4040-F985-52CD-0D6974EFE081
09/07/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-09-07,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45404281-4040-F985-52CD-A5FA06F3D9EF
09/07/11,10:00AM,https://www.judiciary.senate.gov/meetings/cybercrime-updating-the-computer-fraud-and-abuse-act-to-protect-cyberspace-and-combat-emerging-threats,Cybercrime: Updating the Computer Fraud and Abuse Act to Protect Cyberspace and Combat Emerging Threats,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454040E2-4040-F985-52CD-3206C85F07BC
07/28/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-07-28,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45403FF6-4040-F985-52CD-41E18E44EF86
07/27/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-07-27,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45403F51-4040-F985-52CD-7FB10D717D95
07/27/11,10:00AM,https://www.judiciary.senate.gov/meetings/fulfilling-our-treaty-obligations-and-protecting-americans-abroad,Fulfilling Our Treaty Obligations and Protecting Americans Abroad,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45403BF0-4040-F985-52CD-B9D4DD76D9E6
07/26/11,10:00AM,https://www.judiciary.senate.gov/meetings/the-economic-imperative-for-enacting-immigration-reform,The Economic Imperative for Enacting Immigration Reform,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540385C-4040-F985-52CD-2ADBDEA9757E
